,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,Value,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS,Key,Indicator key,country name,UN country name,region,Indicator ID,Indicator Label - EN,Indicator Section,Table query,Theme,id_lower,key_lower
164,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,BR,2015,17.96000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.BR.2015,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Brazil,Brazil,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
165,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,BR,2016,17.45000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.BR.2016,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Brazil,Brazil,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
166,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2000,59.13000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2000,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
167,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2001,54.79000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2001,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
168,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2002,58.74000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2002,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
169,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2003,58.12000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2003,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
170,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2004,53.66000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2004,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
171,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2005,52.43000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2005,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
172,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2006,53.95000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2006,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
173,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2009,49.69000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2009,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
174,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2010,50.41000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2010,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
175,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2012,51.16000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2012,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
176,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2013,48.45000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2013,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
177,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2014,48.76000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2014,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
178,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2015,49.47000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2015,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
179,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,SV,2016,52.59000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.SV.2016,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,El Salvador,El Salvador,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
180,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,JM,2011,9.04884,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.JM.2011,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Jamaica,Jamaica,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
181,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,MG,2009,64.22978,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.MG.2009,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Madagascar,Madagascar,Sub-Saharan Africa,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
182,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2000,31.92000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2000,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
183,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2001,40.56000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2001,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
184,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2002,41.13000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2002,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
185,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2003,42.45000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2003,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
186,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2004,39.34000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2004,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
187,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2005,37.39000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2005,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
188,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2006,36.27000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2006,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
189,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2007,35.97000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2007,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
190,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2008,34.71000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2008,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
191,ROFST_PHH,PT,L3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,RUR,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,PA,2009,27.59000,Units,Normal,Annual,Five,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z.PA.2009,ROFST_PHH.PT.L3._T.F.SCH_AGE_GROUP._T.INST_T._Z._T.RUR._T._T._Z._Z._Z._Z._Z.W00.W00._Z,Panama,Panama,Latin America and the Caribbean,ROFST.H.3.Rur.F,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",Out-of-school rates (household survey data),"Out-of-school rate for children, adolescents and youth by school age group (household survey data)",Out-of-school children and youth,rofst.h.3.rur.f,rofst_phh.pt.l3._t.f.sch_age_group._t.inst_t._z._t.rur._t._t._z._z._z._z._z.w00.w00._z
